Weight,Diameter,Color,Supplier,Country,Season
50,3.95,Dark Red,Obeliskmato,India,Spring
206,5.08,Dark Red,Tomatosio,Spain,Summer
201,6.71,Orange,Obeliskmato,Brazil,Summer
215,8.17,Orange,Tomatosio,USA,Spring
174,8.83,Orange,Tomatoaster,Spain,Fall
113,6.79,Dark Red,Obeliskmato,India,Summer
105,5.34,Red,Tomatooryx,India,Spring
230,5.37,Orange,Tomatoaster,USA,Winter
108,4.78,Dark Red,Tomatosio,Spain,Spring
51,6.06,Dark Red,Tomatoaster,Spain,Fall
64,3.88,Dark Red,Tomatooryx,China,Spring
127,9.62,Orange,Tomatoaster,India,Winter
131,3.35,Orange,Tomatoaster,China,Spring
52,5.88,Dark Red,Obeliskmato,India,Winter
125,4.11,Dark Red,Tomatooryx,India,Spring
52,3.25,Orange,Tomatooryx,China,Spring
110,5.73,Dark Red,Tomatooryx,Spain,Summer
138,4.62,Red,Tomatooryx,India,Summer
110,4.05,Red,Tomatooryx,Turkey,Summer
79,3.12,Red,Obeliskmato,India,Winter
214,8.36,Orange,Tomatooryx,Spain,Winter
144,5.94,Dark Red,Obeliskmato,USA,Summer
91,4.60,Dark Red,Tomatooryx,USA,Winter
68,4.44,Dark Red,Tomatosio,India,Winter
126,5.13,Dark Red,Tomatosio,USA,Winter
58,3.23,Red,Tomatooryx,India,Spring
103,4.65,Red,Obeliskmato,Brazil,Summer
180,8.94,Dark Red,Tomatosio,Spain,Fall
156,6.64,Dark Red,Tomatosio,Spain,Summer
56,8.56,Dark Red,Tomatooryx,Turkey,Winter
135,5.67,Orange,Tomatoaster,USA,Summer
60,5.91,Dark Red,Tomatoaster,Brazil,Fall
123,7.83,Red,Tomatoaster,Brazil,Winter
97,8.21,Dark Red,Tomatosio,Brazil,Winter
174,5.79,Dark Red,Tomatoaster,Spain,Fall
131,5.33,Red,Obeliskmato,Turkey,Summer
115,4.83,Red,Tomatooryx,China,Summer
106,3.75,Orange,Tomatooryx,Brazil,Summer
65,5.41,Red,Obeliskmato,India,Spring
118,6.68,Dark Red,Tomatoaster,India,Winter
79,8.07,Dark Red,Tomatoaster,Turkey,Spring
225,8.90,Orange,Tomatoaster,USA,Winter
100,3.12,Red,Tomatooryx,India,Summer
77,5.27,Dark Red,Obeliskmato,India,Summer
121,4.88,Dark Red,Obeliskmato,Turkey,Summer
84,5.50,Dark Red,Tomatosio,Turkey,Spring
53,9.42,Dark Red,Tomatoaster,USA,Winter
130,8.55,Dark Red,Obeliskmato,India,Spring
137,3.69,Red,Obeliskmato,China,Spring
124,6.00,Red,Tomatoaster,Turkey,Spring
62,9.40,Dark Red,Obeliskmato,India,Spring
110,4.62,Dark Red,Obeliskmato,India,Summer
132,4.71,Red,Tomatosio,India,Summer
76,3.29,Orange,Tomatoaster,India,Spring
64,3.56,Red,Tomatooryx,USA,Spring
195,7.71,Red,Tomatooryx,China,Fall
203,7.87,Orange,Tomatooryx,Brazil,Fall
105,4.37,Red,Obeliskmato,India,Spring
147,6.91,Dark Red,Tomatoaster,China,Summer
68,7.61,Orange,Tomatosio,Brazil,Summer
213,6.72,Orange,Obeliskmato,Brazil,Fall
140,4.15,Red,Tomatooryx,Spain,Winter
107,5.25,Red,Obeliskmato,Brazil,Spring
166,5.22,Red,Tomatooryx,China,Summer
55,5.45,Orange,Tomatosio,China,Summer
214,4.70,Dark Red,Obeliskmato,China,Summer
187,5.95,Red,Obeliskmato,Turkey,Spring
94,5.86,Red,Tomatooryx,Spain,Fall
138,6.16,Dark Red,Tomatoaster,Spain,Fall
122,6.73,Red,Tomatooryx,Turkey,Summer
112,7.99,Red,Tomatosio,China,Spring
174,7.02,Dark Red,Obeliskmato,Brazil,Spring
124,3.35,Dark Red,Tomatosio,Brazil,Fall
169,9.27,Orange,Obeliskmato,Turkey,Fall
111,5.28,Orange,Tomatoaster,Brazil,Fall
104,9.65,Orange,Tomatoaster,Spain,Fall
74,9.21,Dark Red,Tomatosio,Brazil,Fall
50,5.98,Dark Red,Obeliskmato,Turkey,Spring
117,3.26,Orange,Tomatooryx,Turkey,Fall
115,5.21,Dark Red,Tomatosio,India,Summer
100,6.51,Orange,Tomatoaster,China,Summer
128,5.96,Dark Red,Obeliskmato,India,Spring
207,5.28,Dark Red,Tomatosio,Brazil,Summer
195,6.11,Dark Red,Tomatosio,India,Winter
226,8.81,Dark Red,Tomatosio,Spain,Winter
61,5.38,Red,Tomatosio,China,Summer
126,5.84,Red,Tomatooryx,Turkey,Spring
115,3.56,Orange,Obeliskmato,India,Winter
71,5.78,Dark Red,Tomatosio,India,Summer
149,9.32,Dark Red,Tomatooryx,India,Spring
66,4.56,Red,Obeliskmato,Brazil,Spring
94,4.78,Red,Obeliskmato,USA,Summer
199,9.06,Orange,Tomatoaster,Brazil,Spring
61,4.41,Red,Tomatooryx,India,Spring
132,4.87,Dark Red,Obeliskmato,Turkey,Fall
143,3.11,Dark Red,Tomatoaster,Turkey,Winter
191,6.89,Dark Red,Tomatosio,USA,Winter
156,7.06,Dark Red,Tomatooryx,China,Summer
71,4.06,Red,Tomatooryx,India,Winter
75,5.45,Dark Red,Tomatooryx,China,Spring
95,8.16,Red,Obeliskmato,USA,Fall
141,7.24,Dark Red,Obeliskmato,China,Winter
145,5.54,Orange,Tomatosio,USA,Summer
215,8.61,Dark Red,Tomatosio,USA,Summer
56,8.41,Red,Tomatosio,China,Spring
128,3.51,Orange,Tomatosio,Turkey,Winter
107,7.82,Dark Red,Tomatosio,Turkey,Summer
101,5.30,Orange,Obeliskmato,USA,Winter
52,5.77,Dark Red,Tomatooryx,China,Spring
141,3.13,Red,Tomatooryx,China,Summer
71,6.35,Orange,Tomatoaster,China,Winter
99,6.58,Red,Tomatooryx,China,Spring
86,8.87,Orange,Tomatoaster,China,Fall
105,3.29,Orange,Tomatoaster,USA,Fall
143,6.80,Dark Red,Tomatoaster,Brazil,Fall
208,7.77,Dark Red,Tomatoaster,USA,Winter
144,7.09,Red,Tomatooryx,India,Fall
136,6.85,Dark Red,Tomatoaster,China,Winter
120,3.89,Dark Red,Tomatosio,China,Winter
93,5.57,Dark Red,Tomatooryx,USA,Spring
125,5.90,Dark Red,Obeliskmato,India,Winter
126,5.07,Dark Red,Tomatooryx,Brazil,Winter
133,9.68,Dark Red,Tomatosio,Brazil,Summer
103,7.32,Orange,Tomatosio,Spain,Fall
67,7.47,Dark Red,Tomatoaster,USA,Summer
106,5.76,Orange,Tomatosio,USA,Winter
179,5.39,Dark Red,Tomatoaster,Spain,Winter
216,8.48,Orange,Tomatoaster,USA,Fall
127,3.29,Orange,Tomatooryx,Turkey,Summer
104,5.32,Red,Obeliskmato,China,Summer
230,7.36,Dark Red,Tomatoaster,USA,Spring
175,9.80,Dark Red,Tomatosio,Turkey,Fall
203,7.45,Dark Red,Tomatoaster,India,Fall
196,5.40,Dark Red,Tomatoaster,Spain,Summer
128,4.80,Orange,Tomatooryx,India,Spring
67,5.78,Orange,Tomatoaster,USA,Summer
57,5.99,Orange,Tomatoaster,Turkey,Summer
105,3.34,Dark Red,Tomatooryx,India,Fall
216,4.75,Red,Obeliskmato,India,Spring
162,4.71,Red,Tomatoaster,Turkey,Spring
104,8.27,Dark Red,Tomatosio,USA,Fall
138,3.59,Dark Red,Obeliskmato,USA,Summer
118,4.40,Red,Tomatoaster,China,Spring
144,5.74,Red,Tomatosio,India,Summer
111,5.82,Red,Obeliskmato,China,Summer
147,9.04,Red,Obeliskmato,China,Summer
186,3.58,Dark Red,Tomatoaster,USA,Summer
203,8.90,Dark Red,Tomatosio,Spain,Winter
151,6.42,Orange,Tomatooryx,USA,Winter
226,5.13,Orange,Tomatoaster,USA,Winter
110,9.59,Orange,Tomatosio,China,Fall
221,5.99,Dark Red,Tomatoaster,Turkey,Spring
111,3.70,Dark Red,Tomatoaster,Spain,Summer
120,3.67,Orange,Tomatooryx,Spain,Summer
115,4.59,Red,Tomatoaster,Turkey,Winter
230,5.25,Dark Red,Tomatoaster,Brazil,Fall
78,3.96,Dark Red,Tomatosio,China,Fall
220,4.58,Orange,Tomatoaster,USA,Fall
124,7.74,Dark Red,Tomatosio,Brazil,Fall
71,7.68,Red,Obeliskmato,China,Summer
65,9.19,Dark Red,Tomatooryx,Turkey,Winter
91,4.57,Dark Red,Tomatooryx,India,Summer
196,7.39,Dark Red,Tomatosio,USA,Summer
78,7.39,Red,Obeliskmato,India,Winter
230,7.15,Dark Red,Tomatoaster,USA,Fall
60,3.14,Dark Red,Obeliskmato,Turkey,Summer
186,5.96,Red,Tomatooryx,Turkey,Winter
108,7.21,Dark Red,Tomatosio,Brazil,Winter
93,5.48,Dark Red,Tomatosio,China,Spring
115,8.01,Orange,Obeliskmato,Brazil,Winter
95,3.83,Dark Red,Obeliskmato,India,Spring
100,9.68,Orange,Tomatooryx,Turkey,Winter
122,8.87,Dark Red,Obeliskmato,Spain,Spring
138,4.19,Red,Tomatooryx,India,Spring
189,5.48,Red,Tomatooryx,Brazil,Fall
195,5.32,Dark Red,Tomatosio,Spain,Fall
68,6.57,Orange,Tomatosio,Spain,Winter
186,7.93,Orange,Tomatoaster,Brazil,Winter
129,8.45,Orange,Tomatosio,USA,Winter
193,8.48,Dark Red,Obeliskmato,Spain,Spring
145,5.70,Orange,Tomatooryx,Spain,Winter
111,4.65,Orange,Tomatosio,Turkey,Winter
73,5.63,Dark Red,Tomatooryx,China,Winter
78,5.48,Red,Tomatooryx,China,Summer
196,8.63,Orange,Tomatoaster,India,Winter
121,3.15,Dark Red,Obeliskmato,Turkey,Summer
129,5.44,Orange,Tomatosio,Spain,Fall
108,9.11,Orange,Tomatosio,USA,Fall
153,7.78,Red,Tomatosio,Brazil,Fall
107,5.01,Dark Red,Obeliskmato,Spain,Spring
119,3.87,Red,Tomatoaster,Brazil,Spring
127,5.54,Orange,Tomatooryx,China,Spring
206,3.49,Orange,Tomatosio,China,Winter
108,3.38,Dark Red,Obeliskmato,India,Fall
76,3.49,Red,Obeliskmato,Spain,Spring
191,9.23,Red,Tomatooryx,India,Fall
176,7.86,Orange,Tomatosio,Turkey,Winter
174,8.66,Orange,Tomatoaster,Spain,Summer
73,7.35,Orange,Tomatooryx,Turkey,Spring
140,3.85,Red,Tomatooryx,India,Winter
118,3.40,Dark Red,Obeliskmato,Brazil,Summer
65,7.51,Orange,Tomatoaster,Spain,Winter
149,9.31,Dark Red,Tomatosio,Brazil,Summer
51,4.30,Dark Red,Obeliskmato,Turkey,Winter
208,5.35,Dark Red,Tomatosio,Brazil,Winter
208,7.42,Orange,Obeliskmato,Spain,Spring
110,5.54,Red,Tomatosio,China,Spring
103,5.06,Dark Red,Tomatooryx,Brazil,Winter
95,9.47,Orange,Obeliskmato,India,Winter
123,3.73,Orange,Tomatosio,USA,Winter
216,4.46,Orange,Tomatosio,USA,Fall
132,7.07,Dark Red,Tomatooryx,USA,Fall
74,5.09,Dark Red,Obeliskmato,China,Summer
83,5.48,Orange,Tomatoaster,Turkey,Summer
140,4.57,Red,Obeliskmato,Brazil,Winter
96,4.79,Dark Red,Obeliskmato,India,Spring
67,5.47,Dark Red,Tomatooryx,Turkey,Winter
93,5.64,Dark Red,Obeliskmato,India,Summer
182,8.17,Red,Obeliskmato,India,Fall
218,3.35,Orange,Tomatooryx,USA,Fall
186,5.50,Red,Tomatoaster,India,Winter
66,7.03,Orange,Tomatoaster,India,Fall
119,4.91,Dark Red,Tomatooryx,China,Summer
68,5.66,Red,Tomatooryx,USA,Spring
136,8.72,Orange,Tomatooryx,China,Summer
114,3.50,Dark Red,Obeliskmato,Turkey,Summer
89,3.12,Dark Red,Tomatooryx,Turkey,Fall
54,4.80,Dark Red,Tomatosio,India,Summer
118,7.95,Dark Red,Tomatosio,Spain,Summer
223,3.77,Dark Red,Tomatoaster,USA,Spring
139,5.14,Red,Obeliskmato,India,Summer
80,3.80,Dark Red,Tomatooryx,Spain,Summer
91,6.44,Dark Red,Tomatoaster,Brazil,Winter
215,5.27,Red,Obeliskmato,India,Fall
65,9.78,Orange,Tomatooryx,China,Summer
140,3.45,Orange,Tomatooryx,Brazil,Winter
123,9.86,Red,Tomatoaster,Spain,Winter
130,7.81,Dark Red,Tomatosio,USA,Fall
118,3.71,Dark Red,Obeliskmato,Brazil,Fall
150,3.40,Dark Red,Tomatooryx,Turkey,Summer
148,5.19,Dark Red,Tomatosio,Turkey,Spring
205,7.28,Dark Red,Tomatosio,USA,Fall
192,6.09,Dark Red,Tomatoaster,Brazil,Spring
121,5.53,Dark Red,Tomatooryx,China,Spring
116,3.53,Orange,Tomatooryx,Turkey,Fall
62,6.30,Dark Red,Obeliskmato,Turkey,Fall
80,4.27,Dark Red,Tomatoaster,USA,Fall
104,6.63,Dark Red,Tomatoaster,Brazil,Winter
127,3.07,Dark Red,Tomatooryx,Turkey,Spring
105,5.17,Red,Obeliskmato,USA,Winter
136,9.97,Dark Red,Tomatooryx,Brazil,Fall
112,3.90,Dark Red,Obeliskmato,USA,Summer
99,9.37,Red,Obeliskmato,USA,Summer
130,6.04,Orange,Tomatosio,USA,Spring
61,3.56,Red,Obeliskmato,India,Spring
167,7.59,Dark Red,Obeliskmato,Brazil,Winter
108,3.84,Red,Obeliskmato,Turkey,Spring
100,4.53,Red,Tomatooryx,India,Summer
142,6.96,Dark Red,Tomatoaster,Brazil,Summer
107,5.79,Dark Red,Tomatooryx,Brazil,Summer
72,5.23,Dark Red,Tomatooryx,China,Fall
212,4.83,Red,Tomatooryx,China,Spring
69,8.37,Red,Tomatoaster,China,Spring
108,3.51,Dark Red,Obeliskmato,China,Summer
191,3.09,Dark Red,Obeliskmato,India,Summer
136,7.12,Dark Red,Tomatoaster,Spain,Spring
177,7.53,Dark Red,Tomatooryx,USA,Fall
158,5.20,Red,Tomatoaster,Spain,Winter
129,3.40,Orange,Tomatoaster,India,Fall
183,9.18,Dark Red,Tomatoaster,India,Winter
72,4.28,Orange,Tomatooryx,China,Spring
116,4.52,Dark Red,Tomatooryx,Spain,Summer
150,6.02,Red,Tomatosio,Spain,Spring
115,7.28,Orange,Obeliskmato,USA,Winter
159,6.45,Red,Obeliskmato,China,Spring
55,5.47,Dark Red,Tomatoaster,Brazil,Fall
157,8.27,Dark Red,Obeliskmato,Brazil,Winter
112,8.15,Dark Red,Tomatosio,Brazil,Spring
219,3.15,Dark Red,Tomatooryx,USA,Spring
183,6.55,Orange,Tomatoaster,USA,Winter
144,5.98,Dark Red,Obeliskmato,Turkey,Spring
209,5.32,Dark Red,Obeliskmato,Turkey,Spring
85,3.18,Dark Red,Obeliskmato,Spain,Spring
126,3.75,Red,Tomatosio,China,Summer
171,9.38,Dark Red,Tomatosio,Spain,Fall
133,5.67,Dark Red,Tomatoaster,Brazil,Winter
184,3.30,Red,Obeliskmato,China,Spring
135,9.25,Orange,Tomatoaster,USA,Summer
53,5.66,Red,Obeliskmato,India,Summer
230,3.85,Orange,Tomatooryx,Turkey,Spring
143,7.34,Orange,Tomatooryx,USA,Summer
71,3.87,Dark Red,Tomatosio,India,Summer
124,9.84,Dark Red,Obeliskmato,Turkey,Summer
142,7.77,Dark Red,Tomatosio,Brazil,Fall
134,4.22,Red,Obeliskmato,Turkey,Spring
185,7.75,Dark Red,Tomatosio,Brazil,Fall
77,4.03,Red,Tomatooryx,India,Summer
137,8.83,Red,Tomatooryx,USA,Summer
161,3.76,Dark Red,Tomatooryx,Brazil,Fall
107,6.85,Dark Red,Tomatosio,USA,Fall
189,3.24,Dark Red,Tomatoaster,Brazil,Fall
134,9.16,Orange,Tomatoaster,USA,Fall
151,6.86,Dark Red,Tomatoaster,Brazil,Fall
107,7.86,Red,Tomatoaster,Turkey,Summer
69,5.89,Dark Red,Tomatooryx,Turkey,Winter
169,8.98,Dark Red,Tomatosio,Brazil,Winter
113,5.05,Dark Red,Tomatooryx,Brazil,Summer
200,9.41,Dark Red,Tomatoaster,Spain,Winter
51,9.51,Red,Tomatooryx,Turkey,Spring
128,9.72,Dark Red,Tomatosio,Brazil,Spring
224,8.44,Orange,Tomatoaster,Spain,Winter
167,4.14,Dark Red,Tomatoaster,Turkey,Winter
141,4.96,Dark Red,Tomatoaster,Turkey,Winter
108,3.07,Dark Red,Tomatosio,Brazil,Spring
101,4.73,Dark Red,Tomatoaster,USA,Spring
169,9.84,Dark Red,Tomatoaster,USA,Fall
111,5.84,Red,Obeliskmato,Turkey,Summer
176,5.00,Orange,Tomatosio,Spain,Spring
131,8.55,Dark Red,Obeliskmato,Turkey,Fall
112,5.69,Red,Tomatoaster,China,Summer
78,3.56,Dark Red,Obeliskmato,Turkey,Summer
61,3.06,Orange,Tomatooryx,China,Spring
100,3.76,Dark Red,Obeliskmato,Brazil,Spring
149,3.77,Red,Tomatooryx,Turkey,Summer
105,5.57,Orange,Tomatoaster,Turkey,Winter
134,9.88,Orange,Tomatoaster,Brazil,Summer
82,4.84,Dark Red,Tomatooryx,Turkey,Summer
174,8.28,Orange,Tomatoaster,Turkey,Fall
57,3.13,Red,Obeliskmato,Brazil,Summer
83,5.14,Red,Tomatoaster,USA,Winter
133,5.12,Orange,Tomatoaster,Turkey,Fall
124,4.18,Dark Red,Obeliskmato,India,Spring
62,3.42,Red,Tomatooryx,India,Summer
55,7.14,Dark Red,Tomatosio,China,Summer
101,7.40,Orange,Tomatosio,Turkey,Fall
120,9.40,Dark Red,Tomatosio,China,Winter
152,4.10,Red,Obeliskmato,Brazil,Spring
93,5.23,Red,Obeliskmato,India,Spring
135,3.08,Dark Red,Obeliskmato,Turkey,Fall
226,6.01,Orange,Tomatoaster,Turkey,Fall
169,5.89,Red,Tomatooryx,China,Spring
88,5.90,Dark Red,Tomatooryx,Brazil,Fall
120,9.72,Orange,Tomatoaster,USA,Spring
83,3.10,Red,Obeliskmato,India,Summer
159,7.50,Dark Red,Tomatooryx,USA,Summer
225,9.06,Orange,Tomatoaster,USA,Winter
225,9.54,Dark Red,Obeliskmato,USA,Fall
138,8.53,Orange,Obeliskmato,India,Winter
139,3.23,Dark Red,Obeliskmato,China,Fall
138,5.62,Orange,Tomatoaster,India,Winter
107,5.65,Red,Tomatoaster,Brazil,Winter
186,3.45,Red,Tomatoaster,Brazil,Spring
201,8.04,Orange,Obeliskmato,USA,Spring
73,3.56,Dark Red,Tomatooryx,India,Fall
112,3.48,Red,Obeliskmato,China,Spring
68,3.52,Red,Tomatosio,Turkey,Summer
147,6.89,Dark Red,Tomatoaster,USA,Winter
93,9.79,Dark Red,Obeliskmato,Turkey,Summer
70,3.53,Red,Tomatooryx,India,Spring
104,3.24,Dark Red,Obeliskmato,Turkey,Summer
218,6.71,Dark Red,Obeliskmato,USA,Winter
130,8.93,Orange,Tomatoaster,USA,Winter
91,9.88,Red,Tomatooryx,China,Summer
148,5.93,Orange,Tomatooryx,Spain,Fall
150,7.21,Red,Tomatooryx,USA,Winter
180,6.46,Dark Red,Tomatosio,Brazil,Spring
113,7.77,Dark Red,Tomatoaster,Brazil,Winter
172,5.98,Dark Red,Obeliskmato,Turkey,Spring
115,4.14,Orange,Tomatoaster,China,Winter
204,5.61,Dark Red,Tomatoaster,USA,Winter
126,9.42,Red,Tomatosio,Turkey,Winter
226,5.19,Red,Tomatosio,USA,Spring
70,5.13,Dark Red,Tomatosio,China,Spring
124,5.01,Red,Obeliskmato,India,Spring
142,3.26,Orange,Tomatooryx,Spain,Summer
93,4.55,Dark Red,Tomatooryx,China,Fall
158,9.28,Orange,Tomatoaster,Spain,Fall
153,5.43,Orange,Tomatoaster,Brazil,Winter
139,3.61,Red,Tomatooryx,Turkey,Spring
110,3.09,Dark Red,Obeliskmato,India,Summer
116,5.28,Dark Red,Tomatosio,India,Spring
207,8.85,Dark Red,Tomatosio,USA,Winter
116,6.73,Dark Red,Tomatosio,India,Spring
85,3.97,Dark Red,Tomatooryx,Spain,Spring
120,6.91,Dark Red,Tomatooryx,India,Fall
70,3.51,Red,Tomatooryx,Turkey,Summer
63,8.14,Dark Red,Tomatoaster,USA,Fall
66,4.97,Red,Tomatosio,Turkey,Spring
154,6.21,Orange,Tomatosio,Brazil,Fall
91,9.81,Dark Red,Tomatosio,Spain,Fall
86,9.86,Dark Red,Obeliskmato,India,Summer
108,5.31,Dark Red,Tomatooryx,Brazil,Spring
99,4.06,Dark Red,Tomatosio,Brazil,Winter
154,5.59,Orange,Tomatoaster,USA,Fall
150,5.96,Dark Red,Obeliskmato,Turkey,Winter
107,8.70,Dark Red,Tomatoaster,USA,Winter
195,6.49,Dark Red,Tomatooryx,Brazil,Winter
62,5.57,Red,Tomatosio,Brazil,Winter
154,6.96,Orange,Tomatosio,China,Fall
121,8.16,Orange,Obeliskmato,Brazil,Fall
136,3.96,Red,Obeliskmato,Turkey,Summer
143,6.68,Orange,Tomatosio,Brazil,Winter
165,5.50,Dark Red,Tomatosio,Brazil,Fall
100,3.77,Red,Obeliskmato,Turkey,Fall
86,4.91,Dark Red,Tomatooryx,India,Winter
83,3.41,Red,Tomatooryx,Turkey,Fall
216,4.87,Dark Red,Tomatosio,India,Spring
156,9.01,Orange,Tomatoaster,Spain,Fall
135,5.82,Dark Red,Tomatoaster,China,Summer
86,3.56,Orange,Tomatosio,Brazil,Winter
146,3.00,Dark Red,Tomatooryx,India,Spring
120,4.75,Dark Red,Obeliskmato,China,Summer
126,9.18,Orange,Tomatooryx,Brazil,Fall
124,3.19,Red,Tomatooryx,China,Summer
222,6.73,Dark Red,Tomatosio,Spain,Spring
132,4.60,Red,Obeliskmato,India,Spring
205,5.82,Orange,Tomatosio,Spain,Winter
148,5.08,Dark Red,Tomatooryx,India,Summer
149,4.84,Red,Tomatooryx,China,Spring
131,5.23,Dark Red,Tomatooryx,India,Summer
142,4.83,Dark Red,Obeliskmato,USA,Summer
183,5.81,Dark Red,Obeliskmato,USA,Winter
158,7.77,Orange,Tomatooryx,USA,Winter
205,5.52,Red,Tomatosio,Brazil,Fall
86,3.53,Dark Red,Obeliskmato,India,Spring
181,8.62,Orange,Tomatooryx,Spain,Spring
187,8.31,Orange,Tomatosio,USA,Fall
114,3.80,Orange,Obeliskmato,Turkey,Spring
135,4.61,Dark Red,Tomatoaster,China,Spring
129,8.46,Dark Red,Tomatooryx,Spain,Winter
94,3.60,Orange,Obeliskmato,Turkey,Spring
105,5.86,Orange,Tomatoaster,Spain,Fall
111,3.30,Red,Tomatooryx,Spain,Winter
125,9.30,Dark Red,Obeliskmato,Spain,Fall
120,5.20,Orange,Tomatoaster,India,Winter
120,5.09,Dark Red,Tomatooryx,Spain,Spring
112,4.28,Dark Red,Obeliskmato,Turkey,Summer
195,5.41,Dark Red,Obeliskmato,USA,Spring
147,7.47,Orange,Tomatosio,USA,Fall
159,4.72,Orange,Tomatosio,USA,Summer
218,10.00,Orange,Tomatosio,Brazil,Winter
129,7.75,Orange,Tomatoaster,USA,Winter
147,5.41,Dark Red,Tomatosio,Turkey,Summer
82,4.37,Dark Red,Obeliskmato,China,Summer
111,4.45,Orange,Tomatosio,Spain,Fall
120,9.06,Dark Red,Tomatosio,Brazil,Fall
70,6.25,Dark Red,Tomatosio,Spain,Summer
104,5.15,Dark Red,Tomatosio,Spain,Winter
189,7.38,Dark Red,Obeliskmato,India,Winter
126,9.50,Orange,Tomatoaster,Turkey,Winter
197,7.47,Dark Red,Tomatoaster,Spain,Fall
88,5.61,Dark Red,Tomatooryx,Turkey,Summer
164,3.33,Red,Tomatooryx,Brazil,Spring
168,5.35,Orange,Tomatoaster,India,Fall
120,4.25,Red,Tomatoaster,USA,Fall
194,7.48,Orange,Tomatosio,India,Fall
148,6.42,Dark Red,Tomatosio,Spain,Winter
87,8.28,Dark Red,Tomatooryx,USA,Summer
165,6.06,Dark Red,Obeliskmato,Spain,Spring
96,7.94,Orange,Tomatooryx,China,Spring
213,5.24,Dark Red,Tomatosio,USA,Winter
224,6.04,Orange,Tomatosio,Spain,Winter
201,5.47,Orange,Tomatosio,Spain,Fall
50,3.16,Dark Red,Tomatoaster,China,Spring
217,5.06,Red,Tomatooryx,India,Summer
203,8.10,Dark Red,Tomatosio,Brazil,Fall
93,5.60,Red,Obeliskmato,Brazil,Summer
216,7.51,Orange,Tomatoaster,China,Fall
117,3.81,Red,Obeliskmato,Turkey,Summer
149,4.08,Orange,Obeliskmato,China,Spring
112,5.50,Red,Tomatoaster,Spain,Spring
97,3.95,Orange,Tomatooryx,Brazil,Fall
111,5.74,Orange,Obeliskmato,USA,Winter
76,5.00,Dark Red,Obeliskmato,China,Summer
131,9.95,Orange,Tomatoaster,Spain,Winter
211,6.50,Orange,Tomatosio,Brazil,Fall
186,8.14,Dark Red,Tomatosio,Brazil,Winter
135,4.80,Dark Red,Obeliskmato,USA,Spring
217,3.31,Orange,Tomatoaster,USA,Fall
145,5.50,Dark Red,Obeliskmato,India,Spring
63,7.39,Orange,Obeliskmato,Brazil,Fall
63,3.16,Dark Red,Obeliskmato,China,Winter
103,3.68,Red,Tomatosio,Brazil,Summer
155,9.21,Dark Red,Tomatosio,Spain,Winter
151,8.24,Orange,Tomatosio,USA,Spring
118,5.81,Red,Obeliskmato,Turkey,Fall
140,8.72,Dark Red,Tomatosio,USA,Spring
176,7.76,Dark Red,Tomatooryx,USA,Fall
104,4.14,Red,Obeliskmato,USA,Winter
93,4.54,Red,Tomatooryx,USA,Winter
157,5.79,Dark Red,Tomatoaster,USA,Summer
204,6.99,Red,Tomatosio,Spain,Winter
187,5.21,Red,Obeliskmato,India,Summer
169,5.53,Dark Red,Tomatoaster,USA,Summer
79,5.37,Red,Tomatoaster,Turkey,Spring
122,9.32,Dark Red,Tomatosio,India,Winter
124,8.72,Dark Red,Tomatooryx,India,Summer
147,5.13,Dark Red,Obeliskmato,India,Fall
154,5.21,Dark Red,Obeliskmato,USA,Fall
81,6.81,Dark Red,Obeliskmato,Turkey,Spring
79,8.38,Red,Obeliskmato,China,Spring
97,4.37,Orange,Tomatosio,Brazil,Summer
112,3.56,Red,Tomatosio,Turkey,Spring
106,9.04,Orange,Tomatoaster,Brazil,Fall
167,3.72,Dark Red,Tomatosio,Spain,Fall
196,5.60,Orange,Tomatosio,Spain,Fall
129,8.94,Dark Red,Tomatoaster,USA,Fall
113,5.62,Dark Red,Tomatoaster,USA,Fall
116,4.99,Red,Obeliskmato,Spain,Summer
173,8.00,Orange,Tomatosio,USA,Spring
127,4.78,Dark Red,Tomatooryx,China,Fall
197,7.05,Orange,Tomatoaster,Turkey,Fall
110,3.85,Dark Red,Obeliskmato,India,Winter
131,9.20,Orange,Tomatosio,Brazil,Winter
114,4.42,Red,Tomatosio,Turkey,Spring
143,9.06,Dark Red,Tomatosio,Spain,Winter
69,5.17,Dark Red,Tomatoaster,Turkey,Spring
144,8.89,Orange,Tomatoaster,USA,Winter
132,9.53,Red,Obeliskmato,China,Winter
142,3.52,Orange,Tomatosio,Brazil,Winter
178,8.95,Orange,Tomatoaster,Brazil,Fall
84,3.66,Dark Red,Tomatooryx,India,Summer
103,9.89,Dark Red,Tomatosio,Spain,Winter
114,5.01,Dark Red,Tomatooryx,Turkey,Summer
146,5.35,Orange,Tomatooryx,Spain,Fall
67,3.17,Dark Red,Tomatoaster,China,Spring
224,9.68,Orange,Obeliskmato,Spain,Fall
54,6.62,Red,Tomatoaster,Brazil,Winter
122,5.43,Dark Red,Obeliskmato,Turkey,Winter
102,7.62,Dark Red,Tomatosio,USA,Spring
209,9.37,Dark Red,Tomatoaster,Brazil,Fall
72,4.27,Dark Red,Obeliskmato,Turkey,Spring
138,4.87,Dark Red,Tomatooryx,Spain,Spring
188,8.69,Dark Red,Tomatoaster,Brazil,Fall
141,4.96,Red,Tomatoaster,India,Spring
225,3.13,Orange,Tomatoaster,USA,Winter
60,6.98,Red,Tomatoaster,India,Winter
